case_id,total_duration,num_events,unique_activities,mean_duration,std_duration,min_duration,max_duration,avg_gap,std_gap,num_unique_resources,senior_ratio,junior_ratio,has_loop,has_skip,missing_activities,extra_activities,wrong_order_ratio,is_anomaly,subtype
C0491,3420.0238627300632,5,5,684.0238627300633,241.7933001553186,420.0,960.0,2.7738627300633145,1.7853571071357126,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0492,1860.0003229749568,5,5,372.0003229749568,232.0689552697646,120.0,780.0,2.50032297495679,1.118033988749895,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0493,419.99668776835904,5,5,83.99668776835904,29.393876913398138,60.0,120.0,3.746687768359042,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0494,2099.9970198534606,5,5,419.9970198534608,169.7056274847714,180.0,660.0,2.7470198534607926,1.7853571071357126,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0495,1979.9862400226318,5,5,395.98624002263176,202.93841430345316,180.0,660.0,2.7362400226317853,1.0897247358851685,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0496,1920.0176523247583,5,5,384.01765232475816,247.67720928660353,120.0,840.0,3.017652324758177,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0497,2100.018520182047,5,5,420.0185201820467,189.73665961010275,240.0,780.0,3.0185201820467222,0.7071067811865476,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0498,1740.0004316120999,5,5,348.00043161209993,167.14065932620943,180.0,600.0,2.750431612099946,1.299038105676658,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0499,1620.0150117440076,5,5,324.01501174400744,104.61357464497617,180.0,480.0,3.515011744007451,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0500,1379.9875132842762,5,5,275.98751328427613,72.0,240.0,420.0,2.2375132842761607,1.299038105676658,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0501,2160.0065661895756,5,5,432.0065661895757,209.22714928995234,180.0,660.0,3.756566189575744,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0502,719.9870513887405,5,5,143.98705138874044,72.0,60.0,240.0,2.9870513887404497,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0503,1980.0113958941558,5,5,396.0113958941558,202.93841430345316,180.0,720.0,3.0113958941557706,1.224744871391589,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0504,4319.9953419686235,5,5,863.9953419686238,349.03294973397567,360.0,1440.0,3.495341968623819,1.5,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0505,1440.0009323230997,5,5,288.00093232309973,162.77591959500643,180.0,600.0,2.000932323099708,1.0,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0506,1139.9998487913504,5,5,227.99984879135036,103.22790320451152,120.0,420.0,2.749848791350367,1.299038105676658,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0507,659.9981303013398,5,5,131.99813030133976,116.34431657799189,60.0,360.0,3.748130301339759,0.82915619758885,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0508,3000.0021564651634,5,5,600.0021564651634,131.45341380123986,480.0,840.0,1.002156465163297,0.0,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0509,419.9918077631973,5,5,83.99180776319731,29.393876913398138,60.0,120.0,2.4918077631973197,1.118033988749895,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0510,3659.9992873116917,5,5,731.9992873116915,526.3610927870714,240.0,1740.0,2.7492873116915937,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0511,2100.00933314173,5,5,420.00933314173005,242.98148077579904,180.0,840.0,3.0093331417300777,0.7071067811865476,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0512,2880.0236684918723,5,5,576.0236684918725,219.96363335788033,360.0,840.0,3.023668491872467,1.5811388300841898,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0513,3839.9691267199273,5,5,767.9691267199273,244.16387939250964,480.0,1200.0,1.7191267199272782,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0514,3779.9999484912846,5,5,755.9999484912845,134.6996659238619,540.0,900.0,3.249948491284484,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0515,1919.989896368902,5,5,383.98989636890207,172.23240113288787,120.0,600.0,3.9898963689020697,1.0,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0516,1619.9987043206888,5,5,323.9987043206888,176.36326148038881,180.0,540.0,3.9987043206887467,1.0,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0517,659.9870464070482,5,5,131.9870464070482,58.787753826796276,60.0,240.0,2.487046407048211,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0518,2159.98984941414,5,5,431.98984941413966,167.14065932620943,240.0,660.0,3.239849414139631,1.479019945774904,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0519,3360.0080024702406,5,5,672.0080024702407,439.92726671576065,240.0,1320.0,2.5080024702407306,1.6583123951777,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0520,2220.0099765222453,5,5,444.0099765222453,184.3474979488466,240.0,720.0,3.2599765222453345,1.479019945774904,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0521,1379.9920973857782,5,5,275.99209738577827,154.6091847207015,120.0,540.0,3.2420973857782474,1.299038105676658,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0522,1980.0059846264407,5,5,396.00598462644064,195.71407716360108,240.0,780.0,2.755984626440645,1.7853571071357126,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0523,1799.9986104486009,5,5,359.99861044860074,113.84199576606166,240.0,540.0,3.2486104486007563,0.4330127018922193,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0524,480.00522367912924,5,5,96.00522367912922,48.0,60.0,180.0,4.755223679129221,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0525,1740.004048636588,5,5,348.00404863658815,297.3482806407328,120.0,900.0,2.7540486365881405,1.7853571071357126,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0526,1199.989756550144,5,5,239.98975655014388,75.8946638440411,180.0,360.0,3.239756550143891,1.7853571071357126,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0527,1799.987877227435,5,5,359.9878772274351,181.9890106572372,120.0,600.0,2.4878772274350704,1.118033988749895,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0528,359.9918581744771,5,5,71.99185817447709,24.0,60.0,120.0,2.241858174477089,1.6393596310755,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0529,1860.0093077282445,5,5,372.0093077282445,187.4459922217597,120.0,660.0,3.25930772824447,1.299038105676658,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0530,1739.9913277076503,5,5,347.99132770765016,103.22790320451152,180.0,480.0,2.9913277076501816,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0531,1980.0028973283063,5,5,396.00289732830635,275.2162785883132,120.0,900.0,1.7528973283063567,0.82915619758885,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0532,1440.0046513341706,5,5,288.00465133417066,103.22790320451152,120.0,420.0,2.5046513341706724,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0533,4079.9874242683463,5,5,815.9874242683463,559.7713819051488,300.0,1860.0,3.9874242683463863,1.7320508075688772,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0534,419.99460669393034,5,5,83.99460669393036,48.0,60.0,180.0,3.994606693930361,1.0,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0535,2340.00785955462,5,5,468.0078595546202,244.16387939250964,180.0,780.0,2.5078595546202114,1.118033988749895,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0536,3539.9918403286633,5,5,707.9918403286633,325.1092124194576,360.0,1320.0,1.7418403286633575,1.299038105676658,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0537,1740.0239113495425,5,5,348.0239113495424,158.29087149927503,180.0,540.0,3.2739113495423875,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0538,1499.9973226361228,5,5,299.9973226361227,100.39920318408906,120.0,420.0,2.9973226361227283,1.224744871391589,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0539,5099.986208624801,5,5,1019.9862086248016,310.6122985330748,780.0,1620.0,4.4862086248016855,0.8660254037844386,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0540,1440.0204820322883,5,5,288.0204820322884,158.29087149927503,120.0,480.0,3.02048203228839,1.5811388300841898,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0541,2039.9915371436825,5,5,407.99153714368265,175.54486605993353,180.0,600.0,2.7415371436826237,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0542,1679.9793587994307,5,5,335.97935879943077,172.23240113288787,180.0,660.0,4.229358799430762,1.299038105676658,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0543,2280.0183681858107,5,5,456.01836818581086,209.91426821443082,240.0,840.0,1.7683681858108624,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0544,1739.9845243924353,5,5,347.98452439243533,202.22759455623262,120.0,720.0,2.7345243924353344,1.479019945774904,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0545,1620.0160211205027,5,5,324.0160211205026,159.1979899370592,120.0,600.0,2.7660211205026357,1.479019945774904,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0546,1980.0026485073395,5,5,396.0026485073394,223.2129028528593,120.0,720.0,3.7526485073393943,1.6393596310755,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0547,1620.0034024115143,5,5,324.00340241151423,176.36326148038881,120.0,540.0,2.0034024115142426,1.224744871391589,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0548,1199.9917875390006,5,5,239.99178753900057,75.8946638440411,180.0,360.0,1.991787539000562,1.224744871391589,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0549,780.023000662692,5,5,156.02300066269197,111.28342194594845,60.0,360.0,3.273000662691983,1.479019945774904,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0550,1620.0099073003462,5,5,324.0099073003462,259.04439773907484,180.0,840.0,4.009907300346161,1.0,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0551,719.9924837291005,5,5,143.9924837291005,81.38795979750321,60.0,240.0,2.492483729100507,1.118033988749895,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0552,2640.0033673208277,5,5,528.0033673208277,266.7133292507144,300.0,1020.0,4.00336732082771,0.7071067811865476,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0553,1679.9914366525336,5,5,335.9914366525336,235.762592452662,120.0,780.0,3.491436652533599,0.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0554,1440.0157511929622,5,5,288.01575119296217,179.5995545651492,120.0,600.0,4.015751192962189,1.224744871391589,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0555,1799.9891344970586,5,5,359.9891344970586,200.79840636817812,120.0,600.0,4.489134497058635,0.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0556,839.997309480621,5,5,167.99730948062094,58.787753826796276,120.0,240.0,4.247309480620931,0.82915619758885,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0557,1079.9896948355206,5,5,215.9896948355206,111.28342194594845,120.0,420.0,3.239694835520603,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0558,1680.0195194680182,5,5,336.0195194680182,139.9428454762872,180.0,540.0,3.51951946801817,0.5,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0559,2100.001568869644,5,5,420.00156886964385,248.83729623993264,240.0,900.0,3.0015688696438403,1.224744871391589,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0560,3000.0075921906187,5,5,600.0075921906187,305.9411708155671,240.0,1020.0,3.0075921906186567,1.5811388300841898,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0561,1679.985721609133,5,5,335.985721609133,229.5735176365079,120.0,780.0,2.985721609132982,1.5811388300841898,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0562,1920.0049225945495,5,5,384.0049225945496,117.57550765359255,300.0,600.0,3.004922594549589,0.7071067811865476,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0563,2159.9998029646063,5,5,431.99980296460626,222.5668438918969,180.0,780.0,3.7498029646062605,1.0897247358851685,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0564,1859.995462886836,5,5,371.99546288683604,116.34431657799189,240.0,540.0,3.245462886836062,1.479019945774904,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0565,2159.994627775915,5,5,431.99462777591515,277.30128019899223,180.0,900.0,4.244627775915173,0.82915619758885,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0566,2099.9882824583615,5,5,419.9882824583615,204.35263639111682,180.0,720.0,3.488282458361471,1.5,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0567,1860.0018911827547,5,5,372.0018911827546,183.56470248934025,120.0,660.0,2.5018911827546124,1.118033988749895,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0568,2039.996893190626,5,5,407.9968931906259,225.77865266672134,120.0,780.0,3.7468931906259035,1.6393596310755,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0569,3480.001401322455,5,5,696.0014013224547,199.35897271003378,360.0,900.0,3.0014013224547664,1.5811388300841898,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0570,1679.9907072103329,5,5,335.9907072103329,159.1979899370592,120.0,540.0,2.9907072103329106,1.5811388300841898,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0571,3119.9696720353672,5,5,623.9696720353671,250.5673562138532,240.0,900.0,1.2196720353671684,0.4330127018922193,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0572,1320.0193084244986,5,5,264.01930842449855,48.0,240.0,360.0,1.7693084244985313,0.82915619758885,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0573,2220.002863741915,5,5,444.0028637419151,117.57550765359255,300.0,660.0,2.502863741915101,1.118033988749895,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0574,4380.013341056018,5,5,876.0133410560186,483.8842836877428,300.0,1740.0,2.013341056018542,1.0,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0575,1740.006234757064,5,5,348.00623475706396,187.4459922217597,120.0,600.0,1.256234757063936,0.4330127018922193,2,0.4,0.6,0,0,0,0,0.0,0,dominant
C0576,1920.0123752469867,5,5,384.0123752469866,72.0,300.0,480.0,2.2623752469866085,0.82915619758885,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0577,3179.9877366896935,5,5,635.9877366896933,505.71138013693144,180.0,1620.0,2.4877366896933397,0.5,1,1.0,0.0,0,0,0,0,0.0,0,dominant
C0578,720.0064928779235,5,5,144.00649287792348,104.61357464497617,60.0,300.0,2.7564928779234696,0.4330127018922193,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0579,1739.995153835653,5,5,347.99515383565284,167.14065932620943,180.0,660.0,2.9951538356528182,0.7071067811865476,2,0.6,0.4,0,0,0,0,0.0,0,dominant
C0580,1319.9991159492315,5,5,263.9991159492314,89.7997772825746,180.0,420.0,2.4991159492314043,1.5,2,0.8,0.2,0,0,0,0,0.0,0,dominant
C0581,2760.0085646579914,6,5,460.0085646579915,263.0589287593181,180.0,900.0,2.8085646579914973,1.469693845669907,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0582,1859.9989871886542,6,5,309.99898718865416,148.66068747318505,120.0,600.0,3.7989871886541735,0.7483314773547882,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0583,1920.0026072335042,6,5,320.00260723350425,132.664991614216,120.0,540.0,3.402607233504223,0.8,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0584,659.9892933448665,6,5,109.98929334486645,53.85164807134504,60.0,180.0,3.9892933448664474,1.0954451150103321,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0585,2519.9773705193193,6,5,419.9773705193191,207.84609690826528,240.0,840.0,2.5773705193190724,1.624807680927192,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0586,1200.0097901973413,6,5,200.00979019734132,107.70329614269008,60.0,360.0,4.209790197341312,0.9797958971132712,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0587,779.9873648635458,6,5,129.9873648635458,64.03124237432849,60.0,240.0,3.1873648635458034,0.7483314773547882,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0588,2579.9972480190477,6,5,429.9972480190476,206.15528128088303,180.0,720.0,2.5972480190476017,1.4966629547095767,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0589,360.0008471574341,6,5,60.000847157434144,0.0,60.0,60.0,2.6008471574341443,1.9595917942265426,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0590,1739.9895008468852,6,5,289.9895008468851,126.8857754044952,120.0,480.0,2.3895008468851144,1.7435595774162693,1,1.0,0.0,1,0,0,1,0.0,0,loop_C
C0591,2100.0084420028593,6,5,350.0084420028593,152.64337522473747,120.0,540.0,1.8084420028592902,0.9797958971132713,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0592,359.99777896463763,6,5,59.99777896463763,0.0,60.0,60.0,1.7977789646376303,1.6,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0593,720.0052114931337,6,5,120.0052114931337,60.0,60.0,180.0,2.6052114931337003,0.8,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0594,1320.0011759194972,6,5,220.00117591949723,101.9803902718557,120.0,420.0,2.8011759194972154,1.16619037896906,1,1.0,0.0,1,0,0,1,0.0,0,loop_C
C0595,1740.0127250189591,6,5,290.01272501895915,136.01470508735443,120.0,540.0,2.812725018959153,1.16619037896906,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0596,1140.0007236592699,6,5,190.00072365926974,80.62257748298549,60.0,300.0,3.400723659269751,0.4898979485566356,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0597,2100.022914545662,6,5,350.022914545662,187.88294228055935,120.0,720.0,2.4229145456619885,1.3564659966250538,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0598,2100.003101996521,6,5,350.00310199652097,126.8857754044952,180.0,540.0,1.603101996520947,0.8,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0599,359.9933876019454,6,5,59.9933876019454,0.0,60.0,60.0,4.193387601945401,0.7483314773547882,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0600,1859.9889134781918,6,5,309.9889134781917,164.01219466856725,120.0,540.0,2.388913478191713,1.2,1,1.0,0.0,1,0,0,1,0.0,0,loop_C
C0601,2159.9901202696137,6,5,359.9901202696138,221.81073012818834,120.0,720.0,2.790120269613787,1.16619037896906,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0602,1140.0092832756968,6,5,190.00928327569673,106.30145812734649,60.0,360.0,3.6092832756967406,1.019803902718557,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0603,2040.0137347937898,6,5,340.0137347937899,118.32159566199232,120.0,480.0,2.8137347937899166,1.469693845669907,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0604,2279.9932804597497,6,5,379.9932804597497,153.62291495737216,120.0,540.0,2.793280459749699,1.16619037896906,2,0.3333333333333333,0.6666666666666666,1,0,0,1,0.0,0,loop_C
C0605,600.0101045526344,6,5,100.01010455263436,56.568542494923804,60.0,180.0,1.8101045526343649,0.7483314773547883,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0606,2460.0028924031326,6,5,410.00289240313265,211.8962010041709,180.0,780.0,2.2028924031326316,1.6,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0607,2400.010305401052,6,5,400.01030540105205,234.0939982143925,180.0,900.0,2.21030540105206,0.7483314773547882,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0608,2160.0134525528283,6,5,360.0134525528284,124.89995996796796,240.0,540.0,2.4134525528284,1.019803902718557,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0609,2159.996031545518,6,5,359.99603154551784,221.81073012818834,120.0,720.0,3.596031545517853,0.8,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0610,1020.0030491174736,6,5,170.00304911747352,122.06555615733703,60.0,420.0,4.0030491174735126,0.8944271909999159,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0611,780.0057433857138,6,5,130.00574338571383,64.03124237432849,60.0,240.0,2.2057433857138413,0.9797958971132712,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0612,659.9801388879339,6,5,109.98013888793388,53.85164807134504,60.0,180.0,2.180138887933875,0.7483314773547882,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0613,1919.9847850865913,6,5,319.98478508659116,197.9898987322333,60.0,660.0,3.384785086591188,1.019803902718557,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0614,2459.9909979873264,6,5,409.9909979873266,187.88294228055935,120.0,660.0,2.590997987326593,1.2,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0615,1860.0025830192574,6,5,310.00258301925726,156.52475842498527,120.0,600.0,3.4025830192572593,1.019803902718557,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0616,2340.0071544561233,6,5,390.0071544561235,215.63858652847824,120.0,720.0,3.4071544561235005,0.8,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0617,359.99949910630335,6,5,59.99949910630337,0.0,60.0,60.0,2.79949910630337,1.32664991614216,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0618,2639.9910044827875,6,5,439.9910044827875,289.1366458960192,120.0,780.0,2.391004482787485,1.3564659966250536,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0619,2639.9889877548076,6,5,439.9889877548074,269.81475126464085,180.0,900.0,2.988987754807415,1.4142135623730951,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0620,2579.997012198777,6,5,429.9970121987771,253.17977802344325,180.0,840.0,2.597012198777121,1.019803902718557,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0621,2400.016674445963,6,5,400.01667444596285,215.40659228538016,180.0,840.0,4.416674445962828,0.7999999999999999,2,0.3333333333333333,0.6666666666666666,1,0,0,1,0.0,0,loop_C
C0622,2520.006360539377,6,5,420.00636053937717,259.2296279363144,180.0,840.0,3.0063605393771864,1.4142135623730951,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0623,1799.9964512240049,6,5,299.99645122400494,84.8528137423857,180.0,420.0,3.996451224004938,1.2649110640673518,2,0.3333333333333333,0.6666666666666666,1,0,0,1,0.0,0,loop_C
C0624,659.9961963760845,6,5,109.99619637608457,53.85164807134504,60.0,180.0,2.596196376084566,1.019803902718557,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0625,2400.00033559298,6,5,400.0003355929797,244.13111231467406,120.0,840.0,2.400335592979723,1.3564659966250538,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0626,660.0168951910181,6,5,110.0168951910181,53.85164807134504,60.0,180.0,4.2168951910181,0.7483314773547882,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0627,2040.0215017034197,6,5,340.0215017034197,256.12496949731394,120.0,900.0,3.4215017034196595,1.9595917942265426,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0628,2700.0115512500215,6,5,450.0115512500217,291.37604568666933,120.0,900.0,1.611551250021685,0.8,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0629,1740.0133696103037,6,5,290.0133696103036,53.85164807134504,180.0,360.0,3.213369610303588,1.32664991614216,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0630,2460.0053928252432,6,5,410.0053928252432,206.15528128088303,180.0,720.0,3.0053928252431503,0.8944271909999159,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0631,2340.0095171097023,6,5,390.00951710970236,195.19221295943134,180.0,780.0,3.2095171097023547,0.7483314773547882,1,1.0,0.0,1,0,0,1,0.0,0,loop_C
C0632,2699.998596092471,6,5,449.99859609247113,218.40329667841556,240.0,840.0,3.7985960924711284,1.6,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0633,360.0095078817192,6,5,60.00950788171916,0.0,60.0,60.0,3.609507881719156,1.4966629547095764,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0634,1799.994433979048,6,5,299.9944339790478,150.99668870541498,120.0,540.0,2.794433979047836,1.6,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0635,4260.0155872928535,6,5,710.0155872928536,156.52475842498527,420.0,900.0,2.6155872928536525,1.624807680927192,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0636,480.02348875647897,6,5,80.02348875647898,28.284271247461902,60.0,120.0,3.023488756478985,1.4142135623730951,1,1.0,0.0,1,0,0,1,0.0,0,loop_C
C0637,359.99685513825887,6,5,59.99685513825887,0.0,60.0,60.0,3.1968551382588704,1.469693845669907,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0638,1920.015051953754,6,5,320.015051953754,141.4213562373095,120.0,540.0,4.415051953753973,0.7999999999999999,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0639,360.01580395851414,6,5,60.01580395851416,0.0,60.0,60.0,3.2158039585141642,1.32664991614216,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0640,2339.995735637199,6,5,389.9957356371988,207.12315177207978,180.0,780.0,2.7957356371987845,0.9797958971132712,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0641,2939.9963215203966,6,5,489.99632152039646,267.02059845637376,120.0,840.0,4.196321520396437,0.7483314773547882,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0642,420.00440930830354,6,5,70.00440930830352,22.360679774997898,60.0,120.0,3.0044093083035217,1.7888543819998317,2,0.3333333333333333,0.6666666666666666,1,0,0,1,0.0,0,loop_C
C0643,480.00352515058876,6,5,80.00352515058874,44.721359549995796,60.0,180.0,2.803525150588746,1.16619037896906,2,0.5,0.5,1,0,0,1,0.0,0,loop_C
C0644,2100.0104852181357,6,5,350.01048521813567,206.15528128088303,120.0,660.0,2.410485218135697,1.019803902718557,2,0.8333333333333334,0.16666666666666666,1,0,0,1,0.0,0,loop_C
C0645,2160.017277831172,6,5,360.01727783117195,154.91933384829667,180.0,600.0,2.417277831171979,1.2000000000000002,1,1.0,0.0,1,0,0,1,0.0,0,loop_C
C0646,899.9900525856599,6,5,149.99005258565992,45.8257569495584,60.0,180.0,2.790052585659923,1.469693845669907,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0647,3000.008404847481,6,5,500.00840484748073,303.31501776206204,120.0,900.0,2.608404847480758,1.019803902718557,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
C0648,719.9905577978777,6,5,119.99055779787767,69.2820323027551,60.0,240.0,3.3905577978776753,1.019803902718557,2,0.6666666666666666,0.3333333333333333,1,0,0,1,0.0,0,loop_C
